employee_id,first_name,last_name,annual_salary,start_date,education_level,exit_date,year_of_experience,job_title,company_mail,employment_type,termination_reason,department,state,employee_rating
3071,Erick,Wood,56500,4-Nov-22,High School,26-Nov-22,16,Production Technician II,erick.wood@bilearner.com,Full-Time,Voluntary,Production       ,MA,2
3072,Daniel,Frye,60819,26-Apr-23,Bachelor's Degree,30-May-23,15,Production Technician II,daniel.frye@bilearner.com,Full-Time,Involuntary,Production       ,MA,1
3073,Jayvon,Simpson,81615,26-Oct-22,PhD,16-May-23,10,Production Technician II,jayvon.simpson@bilearner.com,Contract,Retirement,Production       ,MA,4
3074,Bryant,Singleton,73239,14-Jul-20,Bachelor's Degree,27-Jun-22,17,Production Technician II,bryant.singleton@bilearner.com,Contract,Resignation,Production       ,MA,1
3075,Adam,Meza,53176,12-Mar-23,High School,,0,Production Technician II,adam.meza@bilearner.com,Full-Time,,Production       ,MA,5
3076,Omari,Keller,56434,26-Apr-23,PhD,,16,Production Technician II,omari.keller@bilearner.com,Part-Time,,Production       ,MA,5
3077,Asher,Miles,93783,17-Sep-22,PhD,12-Jun-23,16,Production Technician I,asher.miles@bilearner.com,Contract,Involuntary,Production       ,MA,1
3078,Makaila,Baxter,68690,8-Jan-21,Master's Degree,1-Apr-23,2,Production Technician I,makaila.baxter@bilearner.com,Contract,Voluntary,Production       ,MA,1
3079,Tommy,Carter,83486,18-Dec-20,Bachelor's Degree,16-Sep-22,8,Production Technician I,tommy.carter@bilearner.com,Part-Time,Retirement,Production       ,MA,4
3080,Zavier,Reese,45282,12-Sep-20,Bachelor's Degree,22-Nov-22,15,Production Technician I,zavier.reese@bilearner.com,Contract,Voluntary,Production       ,MA,2
3081,Colt,Kemp,38545,20-Oct-20,High School,,17,Production Technician I,colt.kemp@bilearner.com,Part-Time,,Production       ,MA,2
3082,Marco,Robles,68146,18-Nov-22,High School,,5,Production Technician I,marco.robles@bilearner.com,Part-Time,,Production       ,MA,1
3083,Nick,Palmer,61763,14-Jan-23,Master's Degree,,19,Production Technician I,nick.palmer@bilearner.com,Contract,,Production       ,MA,2
3084,Mekhi,Hopkins,84769,27-Oct-20,Master's Degree,8-Jun-22,17,Production Technician I,mekhi.hopkins@bilearner.com,Part-Time,Voluntary,Production       ,MA,4
3085,Eileen,Oneal,64614,29-Aug-20,Master's Degree,,3,Production Technician I,eileen.oneal@bilearner.com,Full-Time,,Production       ,MA,2
3086,Alani,Cooley,96576,23-Dec-19,High School,5-Aug-23,3,Production Technician I,alani.cooley@bilearner.com,Part-Time,Retirement,Production       ,MA,1
3087,Corinne,Campos,94381,3-Jul-23,Bachelor's Degree,,9,Production Technician I,corinne.campos@bilearner.com,Contract,,Production       ,MA,4
3088,Heaven,Nelson,97151,26-Sep-22,High School,,9,Production Technician I,heaven.nelson@bilearner.com,Part-Time,,Production       ,MA,5
3089,Baylee,Castaneda,83708,9-May-20,PhD,25-Jul-23,10,Production Technician I,baylee.castaneda@bilearner.com,Contract,Voluntary,Production       ,MA,4
3090,Morgan,Roth,90444,8-Mar-23,PhD,,3,Production Technician I,morgan.roth@bilearner.com,Part-Time,,Production       ,MA,5
3091,Kali,Hensley,43495,27-Feb-19,High School,31-Aug-20,17,Production Technician I,kali.hensley@bilearner.com,Contract,Involuntary,Production       ,MA,5
3092,Beckett,Sandoval,47425,12-Jan-20,High School,12-Jul-23,3,Production Technician II,beckett.sandoval@bilearner.com,Contract,Voluntary,Production       ,MA,2
3093,Isabell,Meadows,70945,29-Jun-19,Master's Degree,10-Jan-21,14,Production Technician II,isabell.meadows@bilearner.com,Full-Time,Voluntary,Production       ,MA,2
3094,Jordin,Alexander,73796,15-Jul-21,Master's Degree,29-Sep-21,5,Production Technician II,jordin.alexander@bilearner.com,Contract,Voluntary,Production       ,MA,1
3095,Frederick,Carney,49071,19-Aug-22,Master's Degree,,19,Production Technician II,frederick.carney@bilearner.com,Contract,,Production       ,MA,4
3096,Baron,Lindsey,34781,23-Sep-19,High School,9-Apr-23,9,Production Technician II,baron.lindsey@bilearner.com,Contract,Involuntary,Production       ,MA,5
3097,Rigoberto,Gentry,59914,11-Oct-20,Bachelor's Degree,6-Jan-21,3,Production Technician II,rigoberto.gentry@bilearner.com,Part-Time,Retirement,Production       ,MA,4
3098,Rayne,Chambers,86137,18-Aug-21,High School,,20,Production Technician II,rayne.chambers@bilearner.com,Full-Time,,Production       ,MA,4
3099,Laila,Simmons,41631,17-Dec-22,Bachelor's Degree,,17,Production Technician I,laila.simmons@bilearner.com,Full-Time,,Production       ,MA,4
3100,Carsen,Schmidt,50773,25-Oct-20,Bachelor's Degree,28-Dec-21,3,Production Technician I,carsen.schmidt@bilearner.com,Contract,Retirement,Production       ,MA,5
3101,Bethany,Mckay,42570,23-Jan-23,High School,,16,Production Technician I,bethany.mckay@bilearner.com,Full-Time,,Production       ,MA,2
3102,Eden,Robles,87048,15-Mar-19,Master's Degree,3-Aug-22,1,Production Technician I,eden.robles@bilearner.com,Full-Time,Resignation,Production       ,MA,2
3103,Abel,Snow,94955,6-Jul-23,High School,23-Jul-23,17,Production Technician I,abel.snow@bilearner.com,Full-Time,Involuntary,Production       ,MA,4
3104,Ashton,Winters,85392,29-May-22,Bachelor's Degree,,13,Production Technician I,ashton.winters@bilearner.com,Contract,,Production       ,MA,2
3105,Josie,Melton,41047,7-Jun-20,Bachelor's Degree,9-Jul-22,8,Production Technician I,josie.melton@bilearner.com,Full-Time,Resignation,Production       ,MA,1
3106,Bruno,Jimenez,97366,21-Mar-20,Master's Degree,,13,Production Technician I,bruno.jimenez@bilearner.com,Part-Time,,Production       ,MA,4
3107,Elijah,Barr,61455,21-Jun-21,PhD,11-Nov-22,10,Production Technician I,elijah.barr@bilearner.com,Full-Time,Voluntary,Production       ,MA,4
3108,Oswaldo,Hanson,42152,22-Oct-21,PhD,12-May-22,5,Production Technician I,oswaldo.hanson@bilearner.com,Full-Time,Retirement,Production       ,MA,2
3109,Samara,Roberson,65508,20-Oct-18,Bachelor's Degree,,14,Production Technician I,samara.roberson@bilearner.com,Full-Time,,Production       ,MA,2
3110,Luis,Frazier,77439,16-Mar-22,PhD,,13,Production Technician I,luis.frazier@bilearner.com,Contract,,Production       ,MA,2
3111,Jaquan,Hancock,58042,13-Dec-18,PhD,,19,Production Technician I,jaquan.hancock@bilearner.com,Part-Time,,Production       ,MA,1
3112,Emanuel,George,68262,8-Oct-21,High School,11-Aug-22,0,Production Technician I,emanuel.george@bilearner.com,Part-Time,Involuntary,Production       ,MA,4
3113,Giselle,Calderon,31188,3-Feb-19,PhD,2-Apr-19,18,Production Technician II,giselle.calderon@bilearner.com,Contract,Voluntary,Production       ,MA,4
3114,Cullen,French,50236,30-Sep-18,Master's Degree,,3,Production Technician II,cullen.french@bilearner.com,Contract,,Production       ,MA,2
3115,Braiden,Kirby,44438,12-Jul-21,PhD,17-Aug-21,7,Production Technician II,braiden.kirby@bilearner.com,Contract,Voluntary,Production       ,MA,4
3116,Johnathan,Harmon,54703,4-Mar-21,High School,,2,Production Technician II,johnathan.harmon@bilearner.com,Part-Time,,Production       ,MA,5
3117,Camren,Bridges,74474,27-Oct-19,Master's Degree,,18,Production Technician II,camren.bridges@bilearner.com,Part-Time,,Production       ,MA,2
3118,Jeramiah,Chandler,39549,28-Jan-19,High School,14-Dec-20,12,Production Technician II,jeramiah.chandler@bilearner.com,Part-Time,Voluntary,Production       ,MA,2
3119,Dana,Stevenson,43080,10-Jan-21,PhD,,10,Production Technician I,dana.stevenson@bilearner.com,Part-Time,,Production       ,MA,5
3120,Angelique,Hogan,56967,5-Aug-21,PhD,2-Mar-23,2,Production Technician I,angelique.hogan@bilearner.com,Part-Time,Resignation,Production       ,MA,4
3121,Moriah,Dodson,86401,7-Nov-22,Bachelor's Degree,2-Mar-23,8,Production Technician I,moriah.dodson@bilearner.com,Part-Time,Retirement,Production       ,MA,4
3122,Connor,Bray,85346,23-Jan-22,Bachelor's Degree,26-Jun-22,2,Production Technician I,connor.bray@bilearner.com,Contract,Voluntary,Production       ,MA,5
3123,Zaiden,Leblanc,46595,12-Jul-21,High School,,5,Production Technician I,zaiden.leblanc@bilearner.com,Full-Time,,Production       ,MA,4
3124,Taliyah,Yang,87139,5-Jan-19,Bachelor's Degree,4-Nov-21,18,Production Technician I,taliyah.yang@bilearner.com,Full-Time,Resignation,Production       ,MA,5
3125,Boston,Cochran,85027,7-Apr-20,PhD,21-Mar-21,17,Production Technician I,boston.cochran@bilearner.com,Part-Time,Resignation,Production       ,MA,4
3126,Amelia,Mueller,83939,27-Apr-22,Bachelor's Degree,,15,Production Technician I,amelia.mueller@bilearner.com,Contract,,Production       ,MA,2
3127,Lillianna,Hull,64245,14-Jun-22,PhD,5-Dec-22,11,Production Technician I,lillianna.hull@bilearner.com,Part-Time,Resignation,Production       ,MA,2
3128,Laci,Frederick,30514,13-Jan-19,Bachelor's Degree,,4,Production Technician I,laci.frederick@bilearner.com,Part-Time,,Production       ,MA,2
3129,Jayda,Chapman,51415,21-Jun-19,PhD,,5,Production Technician I,jayda.chapman@bilearner.com,Full-Time,,Production       ,MA,5
3130,Kennedy,Beard,37891,10-Aug-20,PhD,14-Jan-23,11,Production Technician I,kennedy.beard@bilearner.com,Part-Time,Voluntary,Production       ,MA,5
3131,Alma,Hanna,53964,13-Apr-21,PhD,11-Jun-22,13,Production Technician I,alma.hanna@bilearner.com,Contract,Resignation,Production       ,MA,2
3132,Ximena,Suarez,31221,27-Apr-20,Bachelor's Degree,18-Oct-22,12,Production Technician I,ximena.suarez@bilearner.com,Full-Time,Involuntary,Production       ,MA,4
3133,Aydin,Dixon,44815,25-Feb-22,Master's Degree,2-Mar-22,8,Production Technician I,aydin.dixon@bilearner.com,Contract,Resignation,Production       ,MA,5
3134,Heidi,Joyce,39376,6-Dec-18,Master's Degree,1-Dec-22,3,Production Technician II,heidi.joyce@bilearner.com,Part-Time,Voluntary,Production       ,MA,5
3135,Elle,Spears,70461,12-Mar-20,Bachelor's Degree,6-Jun-23,0,Production Technician II,elle.spears@bilearner.com,Part-Time,Involuntary,Production       ,MA,4
3136,Cesar,Anderson,55471,16-Nov-22,High School,,7,Production Technician II,cesar.anderson@bilearner.com,Full-Time,,Production       ,MA,4
3137,Dean,Mckenzie,32550,9-Dec-18,PhD,25-Jun-23,17,Production Technician II,dean.mckenzie@bilearner.com,Contract,Involuntary,Production       ,MA,2
3138,Isabell,Wu,30074,25-Dec-22,Master's Degree,8-Mar-23,8,Production Technician II,isabell.wu@bilearner.com,Contract,Voluntary,Production       ,MA,4
3139,Kenny,Blanchard,35011,19-Nov-21,PhD,,8,Production Technician II,kenny.blanchard@bilearner.com,Part-Time,,Production       ,MA,4
3140,Evie,Beard,93069,1-Mar-22,Master's Degree,,20,Production Technician I,evie.beard@bilearner.com,Contract,,Production       ,MA,5
3141,Aliya,Morton,80615,17-Mar-21,PhD,,3,Production Technician I,aliya.morton@bilearner.com,Full-Time,,Production       ,MA,2
3142,Ingrid,Wilkins,54127,10-Feb-21,Master's Degree,,5,Production Technician I,ingrid.wilkins@bilearner.com,Full-Time,,Production       ,MA,4
3143,Morgan,Elliott,48830,28-Sep-18,Master's Degree,,20,Production Technician I,morgan.elliott@bilearner.com,Full-Time,,Production       ,MA,2
3144,Shannon,Lambert,81508,9-Feb-21,High School,,15,Production Technician I,shannon.lambert@bilearner.com,Contract,,Production       ,MA,2
3145,Prince,Petty,52812,27-Sep-20,Master's Degree,4-Mar-22,0,Production Technician I,prince.petty@bilearner.com,Part-Time,Retirement,Production       ,MA,2
3146,Abril,Joseph,90233,16-Dec-18,Bachelor's Degree,,1,Production Technician I,abril.joseph@bilearner.com,Part-Time,,Production       ,MA,4
3147,Bobby,Levy,45414,17-Jul-23,Bachelor's Degree,28-Jul-23,16,Production Technician I,bobby.levy@bilearner.com,Contract,Involuntary,Production       ,MA,5
3148,Gustavo,Durham,85503,28-May-20,PhD,14-Dec-21,7,Production Technician I,gustavo.durham@bilearner.com,Full-Time,Voluntary,Production       ,MA,2
3149,Teagan,Stevens,87672,1-Mar-21,Bachelor's Degree,5-Apr-23,11,Production Technician I,teagan.stevens@bilearner.com,Full-Time,Voluntary,Production       ,MA,2
3150,Neil,Patton,63945,12-Feb-22,Master's Degree,,6,Production Technician I,neil.patton@bilearner.com,Full-Time,,Production       ,MA,2
3151,Khalil,Guzman,45199,26-Feb-22,High School,,5,Production Technician I,khalil.guzman@bilearner.com,Part-Time,,Production       ,MA,4
3152,Alaina,Mayo,54751,5-Jul-22,High School,28-Dec-22,4,Production Technician I,alaina.mayo@bilearner.com,Contract,Voluntary,Production       ,MA,5
3153,Jagger,Morgan,64436,29-Nov-19,High School,11-Mar-22,1,Production Technician I,jagger.morgan@bilearner.com,Part-Time,Retirement,Production       ,MA,4
3154,Donavan,Kennedy,71740,22-Feb-19,Bachelor's Degree,,6,Production Technician I,donavan.kennedy@bilearner.com,Full-Time,,Production       ,MA,2
3155,Amy,Frederick,55714,16-Jul-20,Bachelor's Degree,15-Feb-22,2,Production Technician I,amy.frederick@bilearner.com,Contract,Voluntary,Production       ,MA,2
3156,Pierce,Charles,67326,18-Jul-19,Master's Degree,19-Feb-20,0,Production Technician II,pierce.charles@bilearner.com,Contract,Voluntary,Production       ,MA,5
3157,Deegan,Pham,89520,10-Mar-19,Bachelor's Degree,16-Nov-21,12,Production Technician II,deegan.pham@bilearner.com,Contract,Voluntary,Production       ,MA,5
3158,Seth,Oneill,54424,30-May-23,Bachelor's Degree,21-Jul-23,1,Production Technician II,seth.oneill@bilearner.com,Part-Time,Retirement,Production       ,MA,2
3159,Mollie,Woodward,52888,23-Aug-18,PhD,19-Jun-19,20,Production Technician II,mollie.woodward@bilearner.com,Full-Time,Voluntary,Production       ,MA,4
3160,Baylee,Warner,47096,6-Mar-19,Master's Degree,,14,Production Technician II,baylee.warner@bilearner.com,Full-Time,,Production       ,MA,4
3161,Celeste,Allison,52048,1-Aug-23,Master's Degree,2-Aug-23,0,Production Technician II,celeste.allison@bilearner.com,Full-Time,Involuntary,Production       ,MA,1
3162,Camryn,Clark,66007,24-Feb-20,PhD,24-Dec-20,1,Production Technician II,camryn.clark@bilearner.com,Part-Time,Resignation,Production       ,MA,5
3163,Geovanni,Crawford,46269,26-Sep-19,PhD,,2,Production Technician I,geovanni.crawford@bilearner.com,Contract,,Production       ,MA,4
3164,Danielle,Blanchard,70235,7-Dec-22,Bachelor's Degree,8-Jun-23,16,Production Technician I,danielle.blanchard@bilearner.com,Full-Time,Resignation,Production       ,MA,5
3165,Kasey,Pineda,73958,8-Mar-19,High School,8-Feb-21,6,Production Technician I,kasey.pineda@bilearner.com,Part-Time,Retirement,Production       ,MA,2
3166,Kenzie,Friedman,73112,6-Aug-19,High School,27-Jul-22,0,Production Technician I,kenzie.friedman@bilearner.com,Part-Time,Resignation,Production       ,MA,2
3167,Destinee,Mejia,53854,19-Jun-19,Bachelor's Degree,,9,Production Technician I,destinee.mejia@bilearner.com,Full-Time,,Production       ,MA,4
3168,Deshawn,Henry,64360,8-Feb-22,Master's Degree,18-Jul-23,16,Production Technician I,deshawn.henry@bilearner.com,Part-Time,Voluntary,Production       ,MA,2
3169,Cristian,Ritter,63390,8-Jun-19,High School,29-Jan-21,4,Production Technician I,cristian.ritter@bilearner.com,Part-Time,Resignation,Production       ,MA,4
3170,Demarcus,Huffman,47902,28-Jan-22,High School,23-Jun-23,6,Production Technician I,demarcus.huffman@bilearner.com,Full-Time,Retirement,Production       ,MA,2
3171,Regina,Lopez,33171,26-Aug-20,High School,11-Aug-22,9,Production Technician I,regina.lopez@bilearner.com,Part-Time,Involuntary,Production       ,MA,5
3172,Justice,Clark,53038,22-Apr-19,Bachelor's Degree,,14,Production Technician I,justice.clark@bilearner.com,Contract,,Production       ,MA,4
3173,Tucker,Sweeney,54307,21-Dec-22,Master's Degree,30-May-23,3,Production Technician I,tucker.sweeney@bilearner.com,Contract,Resignation,Production       ,MA,1
3174,Roy,Pratt,58524,12-Oct-22,High School,3-Jul-23,2,Production Technician I,roy.pratt@bilearner.com,Full-Time,Involuntary,Production       ,MA,5
3175,Raphael,Whitney,83852,23-Jul-23,High School,1-Aug-23,3,Production Technician I,raphael.whitney@bilearner.com,Full-Time,Voluntary,Production       ,MA,1
3176,Cade,Palmer,79021,13-Dec-18,Master's Degree,23-Jun-20,4,Production Technician I,cade.palmer@bilearner.com,Full-Time,Resignation,Production       ,MA,1
3177,Abel,Potts,98661,30-Sep-19,High School,23-Jun-21,10,Production Technician I,abel.potts@bilearner.com,Full-Time,Resignation,Production       ,MA,1
3178,Wayne,Leon,83656,24-Jan-20,PhD,9-Jun-23,0,Production Technician II,wayne.leon@bilearner.com,Part-Time,Involuntary,Production       ,MA,1
3179,Amya,Armstrong,92542,23-Dec-20,High School,17-Mar-21,19,Production Technician II,amya.armstrong@bilearner.com,Full-Time,Voluntary,Production       ,MA,2
3180,Johnny,Whitehead,91336,7-Jun-19,PhD,11-Jan-20,7,Production Technician II,johnny.whitehead@bilearner.com,Full-Time,Retirement,Production       ,MA,4
3181,Antwan,Clayton,35861,25-Dec-19,Bachelor's Degree,14-Nov-21,16,Production Technician II,antwan.clayton@bilearner.com,Contract,Voluntary,Production       ,MA,4
3182,Dexter,Preston,59847,26-Jan-23,Master's Degree,,10,Production Technician II,dexter.preston@bilearner.com,Contract,,Production       ,MA,2
3183,Uriah,Guerrero,30478,3-Nov-22,PhD,3-Aug-23,8,Production Technician II,uriah.guerrero@bilearner.com,Full-Time,Resignation,Production       ,MA,3
3184,Dakota,Oliver,40380,13-May-22,PhD,,20,Production Technician I,dakota.oliver@bilearner.com,Part-Time,,Production       ,MA,5
3185,Selena,Yoder,97292,23-Sep-20,PhD,15-Mar-23,2,Production Technician I,selena.yoder@bilearner.com,Contract,Voluntary,Production       ,MA,2
3186,Kaila,Flowers,91934,29-Aug-21,High School,8-Nov-22,13,Production Technician I,kaila.flowers@bilearner.com,Part-Time,Voluntary,Production       ,MA,2
3187,Dashawn,Ramirez,30696,13-Dec-22,High School,11-Jan-23,6,Production Technician I,dashawn.ramirez@bilearner.com,Contract,Resignation,Production       ,MA,3
3188,Meghan,Ray,52244,6-Nov-22,Bachelor's Degree,,6,Production Technician I,meghan.ray@bilearner.com,Part-Time,,Production       ,MA,4
3189,Jasiah,Palmer,33631,4-Aug-23,Master's Degree,,0,Production Technician I,jasiah.palmer@bilearner.com,Full-Time,,Production       ,MA,1
3190,Jaiden,Hawkins,49101,15-Nov-20,High School,,17,Production Technician I,jaiden.hawkins@bilearner.com,Contract,,Production       ,MA,2
3191,Monserrat,Miranda,85328,6-Jul-22,Master's Degree,12-Aug-22,20,Production Technician I,monserrat.miranda@bilearner.com,Part-Time,Retirement,Production       ,MA,2
3192,Johnathon,Lynch,47574,21-Apr-19,High School,12-Jan-22,6,Production Technician I,johnathon.lynch@bilearner.com,Full-Time,Resignation,Production       ,MA,3
3193,Dayanara,Murray,77726,28-Aug-21,Bachelor's Degree,,20,Production Technician I,dayanara.murray@bilearner.com,Full-Time,,Production       ,MA,3
3194,Alessandro,Sawyer,32113,25-Mar-21,PhD,,17,Production Technician I,alessandro.sawyer@bilearner.com,Contract,,Production       ,MA,1
